,Longitude (x),Latitude (y),Station Name,Date/Time,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Extreme_Weather_Condition
70,-98.9,49.19,0,1958-02-09,-20.6,-30.6,-25.6,0.0,0.0,0.0,Normal
71,-98.9,49.19,0,1958-02-10,-18.9,-29.4,-24.2,0.0,0.0,0.0,Normal
72,-98.9,49.19,0,1958-02-11,-14.4,-23.3,-18.9,0.0,0.0,0.0,Normal
73,-98.9,49.19,0,1958-02-12,-11.1,-25.6,-18.4,0.0,0.0,0.0,Normal
74,-98.9,49.19,0,1958-02-13,-15.0,-20.6,-17.8,0.0,1.0,1.0,Freezing Rain
75,-98.9,49.19,0,1958-02-14,-21.7,-25.6,-23.7,0.0,0.3,0.3,Freezing Rain
76,-98.9,49.19,0,1958-02-15,-22.2,-34.4,-28.3,0.0,0.0,0.0,Normal
77,-98.9,49.19,0,1958-02-16,-19.4,-35.6,-27.5,0.0,0.0,0.0,Normal
78,-98.9,49.19,0,1958-02-17,-15.6,-29.4,-22.5,0.0,0.0,0.0,Normal
79,-98.9,49.19,0,1958-02-18,-12.2,-23.3,-17.8,0.0,0.0,0.0,Normal
80,-98.9,49.19,0,1958-02-19,-5.0,-23.3,-14.2,0.0,0.0,0.0,Normal
81,-98.9,49.19,0,1958-02-20,-2.2,-7.8,-5.0,0.0,0.0,0.0,Normal
82,-98.9,49.19,0,1958-02-21,-6.7,-17.8,-12.3,0.0,0.0,0.0,Normal
83,-98.9,49.19,0,1958-02-22,6.7,-13.3,-3.3,0.0,0.0,0.0,Normal
84,-98.9,49.19,0,1958-02-23,8.3,-5.6,1.4,3.8,0.0,3.8,Normal
85,-98.9,49.19,0,1958-02-24,5.6,-0.6,2.5,0.0,0.0,0.0,Normal
86,-98.9,49.19,0,1958-02-25,11.1,0.6,5.9,0.0,0.0,0.0,Normal
87,-98.9,49.19,0,1958-02-26,0.0,-9.4,-4.7,0.0,2.0,2.0,Normal
88,-98.9,49.19,0,1958-02-27,-11.1,-13.3,-12.2,0.0,1.3,1.3,Freezing Rain
89,-98.9,49.19,0,1958-02-28,-11.1,-16.7,-13.9,0.0,0.0,0.0,Normal
90,-98.9,49.19,0,1958-03-01,-8.9,-15.0,-12.0,0.0,0.0,0.0,Normal
91,-98.9,49.19,0,1958-03-02,-3.9,-10.6,-7.3,0.0,0.0,0.0,Normal
92,-98.9,49.19,0,1958-03-03,-1.7,-10.0,-5.9,0.0,0.0,0.0,Normal
93,-98.9,49.19,0,1958-03-04,1.7,-12.2,-5.3,0.0,5.6,5.6,Normal
94,-98.9,49.19,0,1958-03-05,-12.2,-17.2,-14.7,0.0,0.5,0.5,Freezing Rain
95,-98.9,49.19,0,1958-03-06,-7.8,-22.8,-15.3,0.0,0.0,0.0,Normal
96,-98.9,49.19,0,1958-03-07,2.8,-12.2,-4.7,0.0,0.0,0.0,Normal
97,-98.9,49.19,0,1958-03-08,1.7,-7.2,-2.8,0.0,0.0,0.0,Normal
98,-98.9,49.19,0,1958-03-09,1.7,-2.8,-0.6,0.0,0.0,0.0,Normal
99,-98.9,49.19,0,1958-03-10,1.1,-3.9,-1.4,0.0,0.0,0.0,Normal
100,-98.9,49.19,0,1958-03-11,-3.3,-11.1,-7.2,0.0,0.0,0.0,Normal
101,-98.9,49.19,0,1958-03-12,-3.3,-12.2,-7.8,0.0,0.0,0.0,Normal
102,-98.9,49.19,0,1958-03-13,-2.8,-8.9,-5.9,0.0,1.5,1.5,Normal
103,-98.9,49.19,0,1958-03-14,-4.4,-7.8,-6.1,0.0,3.6,3.6,Normal
104,-98.9,49.19,0,1958-03-15,-5.0,-10.6,-7.8,0.0,2.5,2.5,Normal
105,-98.9,49.19,0,1958-03-16,-7.8,-10.0,-8.9,0.0,1.0,1.0,Freezing Rain
106,-98.9,49.19,0,1958-03-17,-9.4,-14.4,-11.9,0.0,0.5,0.5,Freezing Rain
107,-98.9,49.19,0,1958-03-18,-4.4,-13.3,-8.9,0.0,0.0,0.0,Normal
108,-98.9,49.19,0,1958-03-19,-2.8,-9.4,-6.1,0.0,0.0,0.0,Normal
109,-98.9,49.19,0,1958-03-20,-3.3,-11.1,-7.2,0.0,0.0,0.0,Normal
110,-98.9,49.19,0,1958-03-21,2.2,-12.2,-5.0,0.0,0.0,0.0,Normal
111,-98.9,49.19,0,1958-03-22,5.0,-4.4,0.3,0.0,0.5,0.5,Normal
112,-98.9,49.19,0,1958-03-23,3.3,-1.1,1.1,0.0,0.5,0.5,Normal
113,-98.9,49.19,0,1958-03-24,7.8,0.6,4.2,0.0,0.0,0.0,Normal
114,-98.9,49.19,0,1958-03-25,8.9,-0.6,4.2,0.0,0.0,0.0,Normal
115,-98.9,49.19,0,1958-03-26,10.0,-1.7,4.2,0.0,0.0,0.0,Normal
116,-98.9,49.19,0,1958-03-27,9.4,-1.1,4.2,0.0,0.0,0.0,Normal
117,-98.9,49.19,0,1958-03-28,10.0,0.6,5.3,0.0,0.0,0.0,Normal
